nombre_ies,codigo_ies,ies_padre,registro_unico,codigo_snies_programa,nombre_programa,estado_programa,nivel_academico,modalidad,reconocimiento_ministerio,municipio,departamento,metodologia,area_conocimiento,nucleo_basico_conocimiento,creditos,duracion,periodicidad_admision,fecha_registro,fecha_vencimiento,url_detalle,raw_html,timestamp_extraccion,fuente
UNIVERSIDAD CENTRAL,1709,1709,892,115828,ESPECIALIZACION EN REVISORIA FISCAL,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Contaduría pública,28.0,2,Por cohorte,2021-10-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.185628+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,942,115907,INGENIERÍA DE SISTEMAS Y COMPUTACIÓN,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",135.0,8,Por cohorte,2023-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.185748+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,879,115818,INGENIERIA INDUSTRIAL,Activo,Pregrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería industrial y afines,135.0,8,Por cohorte,2022-03-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.185881+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,,118334,MAESTRÍA EN ADMINISTRACIÓN DE EMPRESAS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,42.0,3,Por cohorte,2025-10-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186010+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,,116891,MAESTRÍA EN ANALITICA DE DATOS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,Matemáticas y ciencias naturales,"Matemáticas, estadística y afines",46.0,4,Por cohorte,2024-05-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186138+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,171,111476,MAESTRÍA EN ASEGURAMIENTO Y AUDITORÍA DE INFORMACIÓN,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Contaduría pública,42.0,3,Por cohorte,2023-02-14,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186256+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,,118535,MAESTRÍA EN GERENCIA DE PROYECTOS,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,42.0,3,Por cohorte,2026-01-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186372+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD CENTRAL,1709,1709,,118211,MAESTRÍA EN SOSTENIBILIDAD CORPORATIVA,Activo,Posgrado,Virtual,Registro calificado,"Bogotá, D.C.","Bogotá, D.C.",,"Economía, administración, contaduría y afines",Administración,38.0,3,Por cohorte,2025-08-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186494+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1306,115853,ADMINISTRACION DE EMPRESAS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,151.0,8,Semestral,2024-02-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186620+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1306,118226,ADMINISTRACION DE EMPRESAS,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,151.0,8,Semestral,2024-02-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.186734+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,102546,ESPECIALIZACION EN COMUNICACIÓN Y PERIODISMO DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias sociales y humanas,"Comunicación social, periodismo y afines",26.0,2,Semestral,2013-05-30,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.187032+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1098,117083,"ESPECIALIZACION EN DERECHO DE FAMILIA, INFANCIA Y ADOLESCENCIA",Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias sociales y humanas,Derecho y afines,26.0,2,Semestral,2021-11-24,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.187511+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1097,115937,ESPECIALIZACION EN DERECHO PROCESAL,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,26.0,2,Semestral,2021-11-04,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.187689+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,96,111060,ESPECIALIZACION EN ESTRATEGIA GERENCIAL Y PROSPECTIVA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,27.0,2,Semestral,2022-05-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.187998+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,110878,ESPECIALIZACIÓN EN GERENCIA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,27.0,2,Semestral,2022-03-02,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188279+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,203,111698,ESPECIALIZACION EN GERENCIA DE MARKETING,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,26.0,2,Semestral,2025-01-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188423+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1339,8179,ESPECIALIZACION EN GERENCIA DE PROYECTOS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Economía,26.0,2,Semestral,2024-11-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188562+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,42,110587,ESPECIALIZACION EN GERENCIA PUBLICA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,27.0,2,Semestral,2021-09-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188701+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1094,115936,ESPECIALIZACION EN GESTION HUMANA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,26.0,2,Semestral,2021-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188835+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1032,116313,ESPECIALIZACIÓN EN GOBIERNO TERRITORIAL Y DESARROLLO,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,26.0,2,Semestral,2023-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.188970+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1140,115963,ESPECIALIZACION EN LEGISLACIÓN TRIBUTARIA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,26.0,2,Semestral,2021-10-13,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189104+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,108596,ESPECIALIZACIÓN PROCESOS TEXTILES DE ALTO VALOR,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería industrial y afines,24.0,1,Semestral,2020-01-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189376+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,116618,INGENIERÍA DE SOFTWARE,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,147.0,9,Semestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189514+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1599,118057,LICENCIATURA EN LITERATURA Y LENGUA CASTELLANA,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,126.0,8,Semestral,2025-05-28,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189654+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,117776,LICENCIATURA EN TECNOLOGÍA EDUCATIVA,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,127.0,8,Semestral,2025-01-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189789+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,116632,MAESTRÍA EN ADMINISTRACIÓN,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,44.0,3,Semestral,2024-01-05,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.189923+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1117,118064,MAESTRÍA EN ADMINISTRACIÓN - MBA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,44.0,3,Semestral,2025-07-31,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190060+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1503,117894,MAESTRÍA EN CIENCIA DE DATOS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería de sistemas, telemática y afines",41.0,3,Semestral,2024-12-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190199+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,103133,MAESTRIA EN CIENCIAS NATURALES Y MATEMÁTICA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Matemáticas y ciencias naturales,"Matemáticas, estadística y afines",48.0,4,Semestral,2014-03-20,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190345+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,90668,MAESTRIA EN COMUNICACION DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias sociales y humanas,"Comunicación social, periodismo y afines",41.0,3,Semestral,2023-03-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190523+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,217,111731,MAESTRIA EN DIRECCIÓN DE MARKETING,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,53.0,4,Semestral,2024-05-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190742+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,117255,MAESTRÍA EN DISEÑO,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Bellas artes,Diseño,36.0,3,Semestral,2024-09-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.190945+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,107576,MAESTRIA EN EDUCACION,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,38.0,3,Semestral,2025-06-27,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191109+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,117298,MAESTRÍA EN ENERGÍAS RENOVABLES PARA LA TRANSICIÓN ENERGÉTICA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines",Ingeniería eléctrica y afines,38.0,3,Semestral,2024-10-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191264+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,978,115946,MAESTRIA EN FILOSOFIA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,48.0,4,Semestral,2019-12-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191462+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,138,111227,MAESTRIA EN GERENCIA DE PROYECTOS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,40.0,3,Semestral,2025-01-16,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191662+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,106559,MAESTRIA EN GESTION ESTRATÉGICA DE LA INFORMACIÓN Y EL CONOCIMIENTO,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,45.0,3,Bimensual,2024-11-19,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191812+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1095,115857,MAESTRÍA EN GESTIÓN HUMANA PARA ORGANIZACIONES SALUDABLES,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,44.0,3,Semestral,2021-09-01,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.191965+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1095,115849,MAESTRÍA EN GESTIÓN HUMANA PARA ORGANIZACIONES SALUDABLES,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,44.0,3,Semestral,2021-09-01,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192107+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,117257,MAESTRÍA EN INNOVACIÓN EDUCATIVA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,38.0,3,Semestral,2024-09-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192264+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,108662,MAESTRIA EN LITERATURA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,48.0,4,Semestral,2020-01-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192408+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,118058,MAESTRÍA EN MARKETING DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Economía, administración, contaduría y afines",Administración,42.0,3,Anual,2024-12-17,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192548+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,107575,MAESTRIA EN PROCESOS DE APRENDIZAJE Y ENSEÑANZA DE SEGUNDAS LENGUAS,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,49.0,4,Semestral,2019-01-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192687+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,107574,MAESTRIA EN PSICOPEDAGOGIA,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias de la educación,Educación,38.0,3,Semestral,2025-07-01,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192828+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,105048,MAESTRÍA EN SOSTENIBILIDAD,Activo,Posgrado,Virtual,Registro calificado,Medellín,Antioquia,,"Ingeniería, arquitectura, urbanismo y afines","Ingeniería agroindustrial, alimentos y afines",36.0,3,Semestral,2015-10-22,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.192969+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,1115,116777,PUBLICIDAD Y MARKETING DIGITAL,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Ciencias sociales y humanas,"Comunicación social, periodismo y afines",132.0,8,Semestral,2020-11-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193110+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD PONTIFICIA BOLIVARIANA,1710,1710,,116780,TECNOLOGÍA EN ANIMACIÓN DIGITAL,Activo,Pregrado,Virtual,Registro calificado,Medellín,Antioquia,,Sin información,Sin clasificar,75.0,6,Cuatrimestral,2024-04-10,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193262+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,116442,ECONOMÍA Y FINANZAS INTERNACIONALES,Activo,Pregrado,Virtual,Registro calificado,Chía,Cundinamarca,,"Economía, administración, contaduría y afines",Economía,153.0,8,Semestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193404+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,116443,"ESPECIALIZACIÓN EN DERECHOS HUMANOS, DERECHO INTERNACIONAL HUMANITARIO Y JUSTICIA TRANSICIONAL",Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,Ciencias sociales y humanas,Derecho y afines,24.0,2,Semestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193551+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,110274,ESPECIALIZACIÓN EN GERENCIA COMERCIAL,Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,"Economía, administración, contaduría y afines",Administración,24.0,12,Cuatrimestral,2021-06-25,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193704+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,117238,ESPECIALIZACIÓN EN GERENCIA DE MARKETING DIGITAL,Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2024-10-08,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.193859+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,110038,ESPECIALIZACIÓN EN GERENCIA ESTRATÉGICA,Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,"Economía, administración, contaduría y afines",Administración,24.0,12,Cuatrimestral,2021-05-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.194002+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,116446,ESPECIALIZACIÓN EN GERENCIA LOGÍSTICA,Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,Sin información,Sin clasificar,24.0,12,Cuatrimestral,2023-12-06,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.194147+00:00,HECAA - Ministerio de Educación Nacional
UNIVERSIDAD DE LA SABANA,1711,1711,,117393,ESPECIALIZACIÓN EN GESTIÓN DE LA CIBERSEGURIDAD,Activo,Posgrado,Virtual,Registro calificado,Chía,Cundinamarca,,"Economía, administración, contaduría y afines",Administración,24.0,2,Semestral,2024-11-18,,https://hecaa.mineducacion.gov.co/consultaspublicas/programas,,2026-05-16T19:48:32.194351+00:00,HECAA - Ministerio de Educación Nacional
